"","Phylum","Sub Phylum","Class","Order","Family","Species","CommonName","C-value","Chromnum","Method","Celltype","Stdsp","References","References"
"1792","Chordata","Vertebrata","Osteichthyes","Siluriformes","Pimelodidae","Pimelodella sp.2","Pimelodella","1.02","52.00","FD","RBC","CP, GD, OM","Fenerich, P.C., F. Foresti, and C. Oliveira (2004).  Nuclear DNA content in 20 species of Siluriformes (Teleostei: Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 27: 350-354.",""
"1793","Chordata","Vertebrata","Osteichthyes","Siluriformes","Pimelodidae","Pimelodus clarias clarias","Mandi","1.20","52.00","BFA","RBC","SP","Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",""
"1794","Chordata","Vertebrata","Osteichthyes","Siluriformes","Pimelodidae","Pimelodus maculatus","N/A","1.34","56.00","FD","RBC","CP, GD, OM","Carvalho, M.L., C. Oliveira, and F. Foresti (1998). Nuclear DNA content of thirty species of Neotropical fishes. Genetics and Molecular Biology 21: 47-54.",""
"1795","Chordata","Vertebrata","Osteichthyes","Siluriformes","Pimelodidae","Pimelodus maculatus","N/A","1.38","56.00","FD","RBC","CP, GD, OM","Fenerich, P.C., F. Foresti, and C. Oliveira (2004).  Nuclear DNA content in 20 species of Siluriformes (Teleostei: Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 27: 350-354.",""
"1796","Chordata","Vertebrata","Osteichthyes","Siluriformes","Plotosidae","Euristhmus lepturus","Long-tailed catfish","1.75","","FIA","RBC","BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
"1797","Chordata","Vertebrata","Osteichthyes","Siluriformes","Pseudopimelodidae","Microglanis cottoides","N/A","1.25","54.00","FD","RBC","CP, GD, OM","Fenerich, P.C., F. Foresti, and C. Oliveira (2004).  Nuclear DNA content in 20 species of Siluriformes (Teleostei: Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 27: 350-354.",""
"1798","Chordata","Vertebrata","Osteichthyes","Siluriformes","Pseudopimelodidae","Pseudopimelodus mangurus","N/A","1.12","54.00","FD","RBC","CP, GD, OM","Fenerich, P.C., F. Foresti, and C. Oliveira (2004).  Nuclear DNA content in 20 species of Siluriformes (Teleostei: Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 27: 350-354.",""
"1799","Chordata","Vertebrata","Osteichthyes","Siluriformes","Schilbeidae","Schilbe grenfelli","Catfish","0.98","","BFA","RBC","SP","Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",""
"1800","Chordata","Vertebrata","Osteichthyes","Siluriformes","Schilbeidae","Schilbe marmoratus","Shoulderspot catfish","0.98","","BFA","RBC","SP","Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",""
"1801","Chordata","Vertebrata","Osteichthyes","Siluriformes","Siluridae","Kryptopterus bicirrhis","Glass catfish","0.91","60.00","BFA","RBC","SP","Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.",""
"1802","Chordata","Vertebrata","Osteichthyes","Siluriformes","Siluridae","Silurus asotus","Amur catfish","0.85","","FD","RBC","GD","Cui, J., X. Ren, and Q. Yu (1991). Nuclear DNA content variation in fishes. Cytologia 56: 425-429.",""
"1803","Chordata","Vertebrata","Osteichthyes","Siluriformes","Siluridae","Silurus asotus","Amur catfish","1.15","58.00","FCM","RBC","MM","Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",""
"1804","Chordata","Vertebrata","Osteichthyes","Siluriformes","Siluridae","Silurus asotus","Amur catfish","1.41","","FD","RBC","CP","Zhou, T. (1984). Chromosome studies in Chinese freshwater fishes [in Chinese]. Zoological Research (Tung Wu Hsueh Yen Chiu) 5: 38-51.",""
"1805","Chordata","Vertebrata","Osteichthyes","Siluriformes","Siluridae","Silurus asotus","Amur catfish","1.44","","FD","RBC","HS","Li, Y., K. Li, and T. Zhou (1983). Cellular DNA content of fourteen species of freshwater fishes [in Chinese]. Acta Genetica Sinica 10: 384-389.",""
"1806","Chordata","Vertebrata","Osteichthyes","Siluriformes","Trichomycteridae","Trichomycterus cf. iheringi","N/A","1.15","54.00","FD","RBC","CP, GD, OM","Fenerich, P.C., F. Foresti, and C. Oliveira (2004).  Nuclear DNA content in 20 species of Siluriformes (Teleostei: Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 27: 350-354.",""
"1807","Chordata","Vertebrata","Osteichthyes","Siluriformes","Trichomycteridae","Trichomycterus sp.","N/A","1.31","54.00","FD","RBC","CP, GD, OM","Fenerich, P.C., F. Foresti, and C. Oliveira (2004).  Nuclear DNA content in 20 species of Siluriformes (Teleostei: Ostariophysi) from the Neotropical region.  Genetics and Molecular Biology 27: 350-354.",""
"1808","Chordata","Vertebrata","Osteichthyes","Stomiiformes","Stomiidae","Idiacanthus atlanticus","Dragonfish","1.30","","FIA","RBC","BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
"1809","Chordata","Vertebrata","Osteichthyes","Synbranchiformes","Mastacembelidae","Macrognathus aculeatus","Eel","0.81","48.00","FD","RBC","GD","Cui, J., X. Ren, and Q. Yu (1991). Nuclear DNA content variation in fishes. Cytologia 56: 425-429.",""
"1810","Chordata","Vertebrata","Osteichthyes","Synbranchiformes","Mastacembelidae","Macrognathus maculatus","Spiny eel","0.74","","BFA","RBC","SP","Hinegardner, R. (1968). Evolution of cellular DNA content in teleost fishes. American Naturalist 102: 517-523.","Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644."
"1811","Chordata","Vertebrata","Osteichthyes","Synbranchiformes","Synbranchidae","Monopterus albus","Asian swamp eel","0.90","","FCM","RBC","GD","Zhu, D., W. Song, K. Yang, X. Cao, Y. Gul, and W. Wang (2012). Flow cytometric determination of genome size for eight commercially important fish species in China. In Vitro CellularÂ &Â Developmental BiologyÂ -Â Animal 48: 507-517.",""
"1812","Chordata","Vertebrata","Osteichthyes","Synbranchiformes","Synbranchidae","Monopterus albus","Swamp eel","0.62","24.00","FD","RBC","GD","Cui, J., X. Ren, and Q. Yu (1991). Nuclear DNA content variation in fishes. Cytologia 56: 425-429.",""
"1813","Chordata","Vertebrata","Osteichthyes","Synbranchiformes","Synbranchidae","Monopterus albus","Swamp eel","0.78","","FD","RBC","CP","Zhou, T. (1984). Chromosome studies in Chinese freshwater fishes [in Chinese]. Zoological Research (Tung Wu Hsueh Yen Chiu) 5: 38-51.",""
"1814","Chordata","Vertebrata","Osteichthyes","Synbranchiformes","Synbranchidae","Monopterus albus","Swamp eel","0.82","","FD","RBC","HS","Li, Y., K. Li, and T. Zhou (1983). Cellular DNA content of fourteen species of freshwater fishes [in Chinese]. Acta Genetica Sinica 10: 384-389.",""
"1815","Chordata","Vertebrata","Osteichthyes","Synbranchiformes","Synbranchidae","Synbranchus marmoratus 1","Marbled swamp eel","3.80","42.00","FD","RBC","CP, GD, OM","Torres, R.A., J.J. Roper, F. Foresti, and C. Oliveria (2005). Surprising genomic diversity in the Neotropical fish Synbranchus marmoratus (Teleostei, Synbranchidae): how many species?. Neotropical Ichthyology 3: 277-284.",""
"1816","Chordata","Vertebrata","Osteichthyes","Synbranchiformes","Synbranchidae","Synbranchus marmoratus 2","Marbled swamp eel","4.26","42.00","FD","RBC","CP, GD, OM","Torres, R.A., J.J. Roper, F. Foresti, and C. Oliveria (2005). Surprising genomic diversity in the Neotropical fish Synbranchus marmoratus (Teleostei, Synbranchidae): how many species?. Neotropical Ichthyology 3: 277-284.",""
"1817","Chordata","Vertebrata","Osteichthyes","Synbranchiformes","Synbranchidae","Synbranchus marmoratus 3","Marbled swamp eel","3.70","42.00","FD","RBC","CP, GD, OM","Torres, R.A., J.J. Roper, F. Foresti, and C. Oliveria (2005). Surprising genomic diversity in the Neotropical fish Synbranchus marmoratus (Teleostei, Synbranchidae): how many species?. Neotropical Ichthyology 3: 277-284.",""
"1818","Chordata","Vertebrata","Osteichthyes","Synbranchiformes","Synbranchidae","Synbranchus marmoratus 4","Marbled swamp eel","3.28","42.00","FD","RBC","CP, GD, OM","Torres, R.A., J.J. Roper, F. Foresti, and C. Oliveria (2005). Surprising genomic diversity in the Neotropical fish Synbranchus marmoratus (Teleostei, Synbranchidae): how many species?. Neotropical Ichthyology 3: 277-284.",""
"1819","Chordata","Vertebrata","Osteichthyes","Synbranchiformes","Synbranchidae","Synbranchus marmoratus 5","Marbled swamp eel","3.31","42.00","FD","RBC","CP, GD, OM","Torres, R.A., J.J. Roper, F. Foresti, and C. Oliveria (2005). Surprising genomic diversity in the Neotropical fish Synbranchus marmoratus (Teleostei, Synbranchidae): how many species?. Neotropical Ichthyology 3: 277-284.",""
"1820","Chordata","Vertebrata","Osteichthyes","Synbranchiformes","Synbranchidae","Synbranchus marmoratus 6","Marbled swamp eel","3.97","44.00","FD","RBC","CP, GD, OM","Torres, R.A., J.J. Roper, F. Foresti, and C. Oliveria (2005). Surprising genomic diversity in the Neotropical fish Synbranchus marmoratus (Teleostei, Synbranchidae): how many species?. Neotropical Ichthyology 3: 277-284.",""
"1821","Chordata","Vertebrata","Osteichthyes","Synbranchiformes","Synbranchidae","Synbranchus marmoratus 7","Marbled swamp eel","3.22","46.00","FD","RBC","CP, GD, OM","Torres, R.A., J.J. Roper, F. Foresti, and C. Oliveria (2005). Surprising genomic diversity in the Neotropical fish Synbranchus marmoratus (Teleostei, Synbranchidae): how many species?. Neotropical Ichthyology 3: 277-284.",""
"1822","Chordata","Vertebrata","Osteichthyes","Synbranchiformes","Synbranchidae","Synbranchus marmoratus 8","Marbled swamp eel","2.81","46.00","FD","RBC","CP, GD, OM","Torres, R.A., J.J. Roper, F. Foresti, and C. Oliveria (2005). Surprising genomic diversity in the Neotropical fish Synbranchus marmoratus (Teleostei, Synbranchidae): how many species?. Neotropical Ichthyology 3: 277-284.",""
"1823","Chordata","Vertebrata","Osteichthyes","Syngnathiformes","Aulostomatidae","Aulostomus maculatus","Trumpetfish","0.70","","FD","RBC","GD","Mirsky, A.E. and H. Ris (1951). The desoxyribonucleic acid content of animal cells and its evolutionary significance. Journal of General Physiology 34: 451-462.",""
"1824","Chordata","Vertebrata","Osteichthyes","Syngnathiformes","Centriscidae","Aeoliscus strigatus","Razorfish","0.45","","FIA","RBC","BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
"1825","Chordata","Vertebrata","Osteichthyes","Syngnathiformes","Centriscidae","Centriscops humerosus","Banded yellowfish","0.55","","FIA","RBC","BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
"1826","Chordata","Vertebrata","Osteichthyes","Syngnathiformes","Fistulariidae","Fistularia commersonii","Bluespotted cornetfish","0.72","","FCM","RBC","MM","Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",""
"1827","Chordata","Vertebrata","Osteichthyes","Syngnathiformes","Fistulariidae","Fistularia petimba","Red cornetfish","0.69","","FIA","RBC","BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
"1828","Chordata","Vertebrata","Osteichthyes","Syngnathiformes","Fistulariidae","Fistularia petimba","Red cornetfish","0.88","","FCM","RBC","MM","Ojima, Y. and K. Yamamoto (1990). Cellular DNA contents of fishes determined by flow cytometry. La Kromosomo II 57: 1871-1888.",""
"1829","Chordata","Vertebrata","Osteichthyes","Syngnathiformes","Syngnathidae","Corythoichthys intestinalis","Scribbled pipefish","1.34","","FIA","RBC","BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
"1830","Chordata","Vertebrata","Osteichthyes","Syngnathiformes","Syngnathidae","Hippocampus abdominalis","Big-belly seahorse","0.58","","FIA","RBC","BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2003). The nucleotypic effects of cellular DNA content in cartilaginous and ray-finned fishes. Genome 46: 683-706.","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix."
"1831","Chordata","Vertebrata","Osteichthyes","Syngnathiformes","Syngnathidae","Hippocampus erectus","Lined seahorse","0.66","","BFA","RBC","SP","Hinegardner, R. (1968). Evolution of cellular DNA content in teleost fishes. American Naturalist 102: 517-523.","Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644."
"1832","Chordata","Vertebrata","Osteichthyes","Syngnathiformes","Syngnathidae","Hippocampus guttulatus","Long-snouted seahorse","0.45","44.00","FCM","RBC","GD","Vitturi, R., A. Libertini, M. Campolmi, F. Calderazzo, and A. Mazzola (1998). Conventional karyotype, nucleolar organizer regions and genome size in five Mediterranean species of Syngnathidae (Pisces, Syngnathiformes). Journal of Fish Biology 52: 677-687.",""
"1833","Chordata","Vertebrata","Osteichthyes","Syngnathiformes","Syngnathidae","Hippocampus hippocampus","Short-snouted seahorse","0.52","48.00","FCM","RBC","GD","Vitturi, R., A. Libertini, M. Campolmi, F. Calderazzo, and A. Mazzola (1998). Conventional karyotype, nucleolar organizer regions and genome size in five Mediterranean species of Syngnathidae (Pisces, Syngnathiformes). Journal of Fish Biology 52: 677-687.",""
"1834","Chordata","Vertebrata","Osteichthyes","Syngnathiformes","Syngnathidae","Hippocampus kuda","Spotted seahorse","1.03","","FIA","RBC","BS, GD, OM, RP","Hardie, D.C. and P.D.N. Hebert (2004).  Genome-size evolution in fishes.  Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.  Click here to download data appendix.",""
"1835","Chordata","Vertebrata","Osteichthyes","Syngnathiformes","Syngnathidae","Nerophis ophidion","Straightnose pipefish","1.78","58.00","FCM","RBC","GD","Vitturi, R., A. Libertini, M. Campolmi, F. Calderazzo, and A. Mazzola (1998). Conventional karyotype, nucleolar organizer regions and genome size in five Mediterranean species of Syngnathidae (Pisces, Syngnathiformes). Journal of Fish Biology 52: 677-687.",""
"1836","Chordata","Vertebrata","Osteichthyes","Syngnathiformes","Syngnathidae","Nerophis ophidion","Straightnose pipefish","1.97","","FCM","RBC","GD","Libertini, A., P. Franzoi, and P. Torricelli (2001). Genome size and AT-DNA nuclear content in three species of Syngnathus and one of Nerophis (Teleostei, Syngnathidae). 10th European Congress of Ichthyology, Prague, Czech Republic, Sept. 3-7 : 137.",""
"1837","Chordata","Vertebrata","Osteichthyes","Syngnathiformes","Syngnathidae","Syngnathus abaster","Black-striped pipefish","0.49","44.00","FCM","RBC","GD","Vitturi, R., A. Libertini, M. Campolmi, F. Calderazzo, and A. Mazzola (1998). Conventional karyotype, nucleolar organizer regions and genome size in five Mediterranean species of Syngnathidae (Pisces, Syngnathiformes). Journal of Fish Biology 52: 677-687.","Libertini, A., P. Franzoi, and P. Torricelli (2001). Genome size and AT-DNA nuclear content in three species of Syngnathus and one of Nerophis (Teleostei, Syngnathidae). 10th European Congress of Ichthyology, Prague, Czech Republic, Sept. 3-7 : 137."
